프로그램명,프로그램 개요,콘텐츠명,제작구분,장르,소재분류,편성구분,등급분류,회차,부제,회차정보,상세내용,제작사,저작권소유,프로듀서,연출자,작가,진행자,출연자,기술,카메라,촬영일자,촬영장소,제작일자,검색어,아카이브형태,파일위치,방송일자
구술프로젝트 남기고 싶은 이야기,"한 평생 우리음악과 함께 해온 명인, 명창의 삶과 음악이야기를 진솔하게 풀어내어 청취자에게 전하고자 한다.",한국음악학 박사 송방송,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,"2019년 5월에는 이론 및 연구 분야의 송방송 선생을 모시고 이야기를 들어보고자 한다. 국립국악원 원장, 영남대 교수, 한국예술종합학교 교수 등을 역임하면서 평생 국악 연구에 매진해온 송방송 선생. 국악의 뿌리를 발굴하고 한국음악학의 이론적 토대를 정립한 그는 <한국음악통사>, <한겨레음악대사전> 등 50여권의 국악 관련 책을 썼다. 그간 한국음악사를 정립하기 위해 어떤 노력을 해왔는지 연구 성과를 중심으로 이야기를 들으며, 국악의 학문적 기반에 관한 생각해 보는 가치있는 시간이 될 것이다.",,국악방송,O,,"고우, 정대영",김경순,,송방송,,김경훈,2019-05-06,국악방송,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/구술프로젝트/5월_송방송원장/마스터/구술_송방송 원장(수정).mov,
구술프로젝트 남기고 싶은 이야기,"한 평생 우리음악과 함께 해온 명인, 명창의 삶과 음악이야기를 진솔하게 풀어내어 청취자에게 전하고자 한다.",한국음악학 박사 송방송,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,"2019년 5월에는 이론 및 연구 분야의 송방송 선생을 모시고 이야기를 들어보고자 한다. 국립국악원 원장, 영남대 교수, 한국예술종합학교 교수 등을 역임하면서 평생 국악 연구에 매진해온 송방송 선생. 국악의 뿌리를 발굴하고 한국음악학의 이론적 토대를 정립한 그는 <한국음악통사>, <한겨레음악대사전> 등 50여권의 국악 관련 책을 썼다. 그간 한국음악사를 정립하기 위해 어떤 노력을 해왔는지 연구 성과를 중심으로 이야기를 들으며, 국악의 학문적 기반에 관한 생각해 보는 가치있는 시간이 될 것이다.",,국악방송,O,,"고우, 정대영",김경순,,송방송,,김경훈,2019-05-06,국악방송,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/구술프로젝트/5월_송방송원장/마스터/구술_송방송 박사(클린).mov,
구술프로젝트 남기고 싶은 이야기,"한 평생 우리음악과 함께 해온 명인, 명창의 삶과 음악이야기를 진솔하게 풀어내어 청취자에게 전하고자 한다.",남도소리 명창 강송대,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,"2019년 6월에는 전라남도 무형문화재 남도잡가 예능보유자 강송대 명창의 이야기를 들어보고자 한다. 진도에서 태어나 위아래로 4대째 소리를 하는 집안의 강송대 명창. 그는 남도 소리의 질박한 멋과 아름다움을 고스란히 담아내고 있으며, 한국 예술의 중요한 본향 중 한 곳인 진도와 뗄 수 없는 관계를 지닌다. 그가 진도라는 지리적, 예술적, 사회적 배경 안에서 어떻게 소리를 접하며 배워 자신만의 소리를 만들어왔는지 이야기를 들어본다. 진도가 낳고 키운 강송대 명창을 통해 진도 소리의 원형질을 조명해 보는 귀중한 시간이 될 것이다.",,국악방송,O,,"고우, 정대영",김경순,,강송대,,김경훈,2019-06-03,국악방송,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/구술프로젝트/6월_강송대/마스터/구술-강송대 마스터 수정.mov,
구술프로젝트 남기고 싶은 이야기,"한 평생 우리음악과 함께 해온 명인, 명창의 삶과 음악이야기를 진솔하게 풀어내어 청취자에게 전하고자 한다.",남도소리 명창 강송대,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,"2019년 6월에는 전라남도 무형문화재 남도잡가 예능보유자 강송대 명창의 이야기를 들어보고자 한다. 진도에서 태어나 위아래로 4대째 소리를 하는 집안의 강송대 명창. 그는 남도 소리의 질박한 멋과 아름다움을 고스란히 담아내고 있으며, 한국 예술의 중요한 본향 중 한 곳인 진도와 뗄 수 없는 관계를 지닌다. 그가 진도라는 지리적, 예술적, 사회적 배경 안에서 어떻게 소리를 접하며 배워 자신만의 소리를 만들어왔는지 이야기를 들어본다. 진도가 낳고 키운 강송대 명창을 통해 진도 소리의 원형질을 조명해 보는 귀중한 시간이 될 것이다.",,국악방송,O,,"고우, 정대영",김경순,,강송대,,김경훈,2019-06-03,국악방송,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/구술프로젝트/6월_강송대/마스터/구술_강송대 명창(클린).mov,
구술프로젝트 남기고 싶은 이야기,"한 평생 우리음악과 함께 해온 명인, 명창의 삶과 음악이야기를 진솔하게 풀어내어 청취자에게 전하고자 한다.",가야금산조 전수교육조교 윤미용,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,"2019년 7월에는 대한민국예술원 회원이자 국가무형문화재 제23호 가야금산조 전수조교인 윤미용 명인을 모시고 이야기를 들어보고자 한다. 국악사양성소를 거쳐 서울대 국악과를 졸업한 선생은 우리 정악의 예악사상을 올곧게 이어왔으며, 국악고등학교 교장, 국립국악원 원장, 국악방송 이사장 등을 역임하면서 생활 속에 예악사상을 전하고자 노력해왔다. 그가 어떻게 우리 음악의 예악사상을 이어왔는지 평생의 활동을 통해 듣는 귀중한 시간이 될 것이다. ",,국악방송,O,,"고우, 정대영",김경순,,윤미용,,김경훈,2019-07-01,서울시 강남구,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/구술프로젝트/7월_윤미용원장/마스터/구술프로젝트_윤미용 마스터 수정.mov,
구술프로젝트 남기고 싶은 이야기,"한 평생 우리음악과 함께 해온 명인, 명창의 삶과 음악이야기를 진솔하게 풀어내어 청취자에게 전하고자 한다.",가야금산조 전수교육조교 윤미용,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,"2019년 7월에는 대한민국예술원 회원이자 국가무형문화재 제23호 가야금산조 전수조교인 윤미용 명인을 모시고 이야기를 들어보고자 한다. 국악사양성소를 거쳐 서울대 국악과를 졸업한 선생은 우리 정악의 예악사상을 올곧게 이어왔으며, 국악고등학교 교장, 국립국악원 원장, 국악방송 이사장 등을 역임하면서 생활 속에 예악사상을 전하고자 노력해왔다. 그가 어떻게 우리 음악의 예악사상을 이어왔는지 평생의 활동을 통해 듣는 귀중한 시간이 될 것이다. ",,국악방송,O,,"고우, 정대영",김경순,,윤미용,,김경훈,2019-07-01,서울시 강남구,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/구술프로젝트/7월_윤미용원장/마스터/구술프로젝트_윤미용 클린.mov,
구술프로젝트 남기고 싶은 이야기,"한 평생 우리음악과 함께 해온 명인, 명창의 삶과 음악이야기를 진솔하게 풀어내어 청취자에게 전하고자 한다.",승무 전수교육조교 김묘선,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,"2019년 8월에는 전통 무용가와 승려, 두 가지 인생을 살고 있는 김묘선 명무를 만나본다. 열 살에 춤을 시작해 한 번도 춤을 놓은 적이 없는 그는 스승 이매방의 춤을 알리기 위해 미국, 일본 등에서 활동하다 우여곡절 끝에 일본의 천년 고찰의 주지가 됐다. 승려가 된 후에도 우리 춤을 놓지 않고 일본, 미국 등에 전수소를 마련해 전세계에 우리 춤을 널리 알리고 있다. 우리 전통춤 승무, 살풀이와 김묘선 명무의 춤에 대한 열정 및 춤을 알리기 위한 노력을 들어보는 귀중한 시간이 될 것이다.",,국악방송,O,,"고우, 정대영",김경순,,김묘선,,김경훈,2019-08-05,인천시 남동구,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/구술프로젝트/8월_김묘선/마스터/구술-김묘선 마스터 수정.mov,
구술프로젝트 남기고 싶은 이야기,"한 평생 우리음악과 함께 해온 명인, 명창의 삶과 음악이야기를 진솔하게 풀어내어 청취자에게 전하고자 한다.",승무 전수교육조교 김묘선,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,"2019년 8월에는 전통 무용가와 승려, 두 가지 인생을 살고 있는 김묘선 명무를 만나본다. 열 살에 춤을 시작해 한 번도 춤을 놓은 적이 없는 그는 스승 이매방의 춤을 알리기 위해 미국, 일본 등에서 활동하다 우여곡절 끝에 일본의 천년 고찰의 주지가 됐다. 승려가 된 후에도 우리 춤을 놓지 않고 일본, 미국 등에 전수소를 마련해 전세계에 우리 춤을 널리 알리고 있다. 우리 전통춤 승무, 살풀이와 김묘선 명무의 춤에 대한 열정 및 춤을 알리기 위한 노력을 들어보는 귀중한 시간이 될 것이다.",,국악방송,O,,"고우, 정대영",김경순,,김묘선,,김경훈,2019-08-05,인천시 남동구,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/구술프로젝트/8월_김묘선/마스터/구술_김묘선명인(클린).mov,
구술프로젝트 남기고 싶은 이야기,"한 평생 우리음악과 함께 해온 명인, 명창의 삶과 음악이야기를 진솔하게 풀어내어 청취자에게 전하고자 한다.",대금 명인 박용호,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,"정악은 물론이고 민속음악, 창작음악, 영화음악까지 다양한 장르를 넘나드는 박용호 명인. 선생은 이를 통해 수많은 대금 연주자 중에서도 단연 눈에 띄는 풍부한 음악세계를 구축했다. 정악으로 대금을 시작해 민속악까지 뛰어들어 자타가 공인하는 명인이 됐으며, 대학에서 후학을 양성했을 뿐 아니라 락음국악단 대표로 국악의 대중화에까지 힘쓰고 있다. 박용호 선생의 구술은 그의 음악인생을 중심으로 국악이 이 시대에 꽃피우는 다양한 방식에 대해 들을 수 있는 귀중한 시간이 될 것이다.",,국악방송,O,,"고우, 정대영",김경순,,박용호,,김경훈,2019-09-02,국악방송,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/구술프로젝트/9월_박용호/마스터/구술_대금 박용호 명인.mov,
구술프로젝트 남기고 싶은 이야기,"한 평생 우리음악과 함께 해온 명인, 명창의 삶과 음악이야기를 진솔하게 풀어내어 청취자에게 전하고자 한다.",대금 명인 박용호,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,"정악은 물론이고 민속음악, 창작음악, 영화음악까지 다양한 장르를 넘나드는 박용호 명인. 선생은 이를 통해 수많은 대금 연주자 중에서도 단연 눈에 띄는 풍부한 음악세계를 구축했다. 정악으로 대금을 시작해 민속악까지 뛰어들어 자타가 공인하는 명인이 됐으며, 대학에서 후학을 양성했을 뿐 아니라 락음국악단 대표로 국악의 대중화에까지 힘쓰고 있다. 박용호 선생의 구술은 그의 음악인생을 중심으로 국악이 이 시대에 꽃피우는 다양한 방식에 대해 들을 수 있는 귀중한 시간이 될 것이다.",,국악방송,O,,"고우, 정대영",김경순,,박용호,,김경훈,2019-09-02,국악방송,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/구술프로젝트/9월_박용호/마스터/구술_대금 박용호 명인(클린).mov,
구술프로젝트 남기고 싶은 이야기,"한 평생 우리음악과 함께 해온 명인, 명창의 삶과 음악이야기를 진솔하게 풀어내어 청취자에게 전하고자 한다.",정가·피리 명인 황규남,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,"2019년 10월에는 우리 정악을 대표하는 명인 황규남 선생을 모시고 이야기를 들어본다. 정악의 기악과 성악 분야 모두에 능한 선생은 피리와 정가 연주에서 일가를 이뤘다. 국가무형문화재 석전대제 이수자이자 영산회상 및 자진한잎 연주에서 피리주자로 전통의 맥을 잇고 있으며, 정가 중 특히 십이가사 전수조교로 연주와 더불어 수많은 후학들을 양성하고 있다. 국립국악단 정악단 예술감독을 지내기도 한 선생의 구술은 우리 고전음악의 핵심인 정악의 가치를 어떻게 이 시대에 전할지 고민해 보는 귀중한 시간이 될 것이다. ",,국악방송,O,,"고우, 정대영",김경순,,황규남,,김경훈,2019-10-07,서울시 강남구,,,프로그램,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/구술프로젝트/10월_황규남/마스터/구술_황규남 명창.mov,
구술프로젝트 남기고 싶은 이야기,"한 평생 우리음악과 함께 해온 명인, 명창의 삶과 음악이야기를 진솔하게 풀어내어 청취자에게 전하고자 한다.",정가·피리 명인 황규남,자체제작,보이는 라디오,국악/무용/연희,,모든연령시청가,,,"2019년 10월에는 우리 정악을 대표하는 명인 황규남 선생을 모시고 이야기를 들어본다. 정악의 기악과 성악 분야 모두에 능한 선생은 피리와 정가 연주에서 일가를 이뤘다. 국가무형문화재 석전대제 이수자이자 영산회상 및 자진한잎 연주에서 피리주자로 전통의 맥을 잇고 있으며, 정가 중 특히 십이가사 전수조교로 연주와 더불어 수많은 후학들을 양성하고 있다. 국립국악단 정악단 예술감독을 지내기도 한 선생의 구술은 우리 고전음악의 핵심인 정악의 가치를 어떻게 이 시대에 전할지 고민해 보는 귀중한 시간이 될 것이다. ",,국악방송,O,,"고우, 정대영",김경순,,황규남,,김경훈,2019-10-07,서울시 강남구,,,클린본,XsanWork/Share Point/2019년 프로그램/2019 보이는 라디오/구술프로젝트/10월_황규남/마스터/구술_황규남 명창(클린).mov,
